Username,Followers,Confidence,Score_tag,Agreement,Subjectivity,Irony,Tweet
Belizeanae,21272,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""You , slasher , mind hunter"""
IrishFiona67,312,97,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""If you want to watch something different, something fun, something heartfelt checkout #DerryGirls on Netflix. It's set during The Troubles and it is so worth watching."""
ptxftstark,2433,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""finally watched murder mystery on netflix and im in love jennifer pls have my children"""
aidaML_,927,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Netflix needs an add to queue option."""
ElliotCyrus,406,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@alayneslady The Netflix special guest star snapped huh"""
ClassyJeffrey,164,92,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""It's been two weeks since @netflix cancelled The OA and I can't believe we aren't all out in the streets and the revolution still hasn't begun. #NationalizeNetflix #SaveTheOA"""
callapilla,12414,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@authormvellis .@authormvellis has THOUGHTS about the idea that putting black characters in some stories is not historically accurate. (See: the Shondaland adaptation of The Bridgertons; the new LIttle Mermaid.) /12
https://t.co/VsSukJKlWU"""
luisleite_____,485,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@khaleesiSnowB Netflix (casa)"""
_BeenBetter,959,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Netflix suggestions? ...ASAP"""
geekcdunbar,544,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Less than 1 minute into #SecretObsession on Netflix and I already have an issue with it.

Where did she find a payphone? And it has a dial tone?! What year is this supposed to be?"""
HouserkMaegan,5,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""LOCK THEM UP"""
LifeOfBoujaru,1903,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""i feel pretty on netflix is sooo good deffo recommend"""
MiAmoreEXO,829,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Please @netflix I need to see Percy being a casual badass and boyfriend material animated or in good live action PLEASE"""
Beverlym84,28,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Beautiful art @netflix #SaveTheOA"""
shlcys,1044,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""wait american girls 4 is on netflix omg guess who will watch it tomorrow? me ofc"""
EastinPatrick,56,92,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@PatrickLogicman @howroute @jm44dog I'll check Netflix listings. If this film is available, that's cool as long as it scheduling does not conflict with ""Killing Eve""."""
Philthhy,490,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""In all seriousness why isnt @netflix @HBO @hulu @PrimeVideo or someone developing a @Warcraft tv series?"""
samanthadparson,113,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Starting the @netflix documentary #TheFamily. This should be interesting."""
anastasiab,784,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""Getting into The Family on Netflix. America is weird."""
darcymeyers,243,94,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""Saturday night breaking news.  @MINDHUNTER_ season two is now out on @netflix commence #bingewatching"""
RickyGfor3,62,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@Jokoy @netflix @NetflixIsAJoke So damn true lol"""
upcrypto2,1,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Can Elvis Save Netflix? Content material Streamer Reveals Indicators of Desperation https://t.co/HnSgjdxdbz"""
mighty_flynn,3341,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Stream this movie, @netflix!"""
hwaid2247,134,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""H20 IS ON NETFLIX. I REPEAT H20 IS ON NETFLIX"""
JimRossStrategy,5018,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""What advantage does Netflix have over Amazon Prime Video or Crave? Primarily the algorithm?"""
GerryAhern,396,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""When mike asks for the Netflix login info lmao https://t.co/0KECcVakPV"""
BichaelMrantley,1076,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Comedian Jim Gaffigan Rakes In $30 Million By Ditching Netflix And Betting On Himself via @forbes https://t.co/c9sQUUbvzx"""
DarkSky024,36,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@ErinThomasWx @netflix @DavidSpade Netflix Sucks"""
_lauramills_,336,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC,"""wow
wow
wow
hey
hey
hey"""
breakblowburn,5,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Watching 4th episode of the acclaimed tv show NARUTO on netflix with my brother right now https://t.co/vB4PppLyxP"""
Gabi08362091,27,92,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Czech Netflix? Not so good idea for polish brain lmaoooo"""
WarfeByron,2,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Alex46561571 @TweetacularMatt @Disney Hulu is getting the 2 new marvel shows and hopefully are picking up the Netflix ones so definitely getting the premium just for it."""
JamesDigel,164,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Until 2012 You Could Watch Netflix On A PS2 In Brazil https://t.co/pL3CcyPgH7"""
zgnproductions,12,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Our extraordinary production team at the opening networking party of @RIFFfilmfest representing our @tonyromo Documentary Film @noworneverdoc !! @espn @600espnelpaso @HBO @netflix @dallascowboys @NFL @NFLFilms https://t.co/5dqPuAKGGh"""
eyedslv,94,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""any netflix recommendations guys? im hella bored rn"""
SuperMelty,182,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@weedswildflowrs @netflix Okay so sab and I watched a lot of that and it's ENRAGING that they can't tell even though their voice and hair are the same. Also you know us we love cartoons we've seen em all lol"""
yonex_yosa,10,97,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""IS netflix  so fun??"""
Karlwheatley2,1,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Netflix: Make Netflix produce a cirque du freak series that is faithful to the books - Sign the Petition! https://t.co/C2oK5hgIXv via @UKChange"""
spielgist,2331,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Sextuplets...they ready..."""
patronuw,924,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Netflix"""
black_devil_red,454,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Ahhh fark you @Netflix, $1 short on this months bill and ya cancel my account , good fucking riddance"""
kayseeee_,2545,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Leemao"""
ThabinhoM,429,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@thabo_lebone Bro I almost watched it on Netflix"""
jules0117insc,92,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Filmmakers: Maybe You Should Get Busy on Stories with LGBTQ Families - via @pensignal #LGBTQ #Pride #Netflix #CurrentEvents #Equality https://t.co/ZXj7F3sZWK"""
yuanmika,576,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""I was about to ask for Netflix recommendations like UFC prelims isn't under half an hour."""
hurricanelydiaa,12,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Beautiful! #SavetheOA @netflix"""
__TrueNightmare,6,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""I feel jipped"""
kendallscout,1804,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@manda0924 not just ANY netflix show. MINDHUNTER."""
ValeriaPagotto,374,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@netflix please save #WAYNE!!!! It's a freaking brilliant project!!"""
cdagardner,450,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Add #PicketFences please @Netflix"""
018wiccan,1359,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""YouTube."""
KimmyTheBlasian,367,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@netflix needs to just hurry up and add Sex and the City already."""
AaronRo14964854,231,92,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""If you havnt  seen @DarkNetflixDE on netflix what are doing with your life. Brillliant show. I wouldn't normally watch a dubbed show preferring to watch with subtitles but after a while I didnt even notice it."""
AkaDimiX,998,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Thank you @netflix for #CannonBusters!!"""
moneymissclaaa7,1044,86,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""mmh, someone is begging for my attention... well, I'll keep on ignoring him. I won't stop Netflix for this sissy loser :) https://t.co/C3a68SYPX7"""
matfga,153,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@gneffa no hace porno netflix"""
KnittedKittie,1482,94,N,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""#TheGreatHack   Netflix. Democracy and honesty undermined by right wing activists.

#RevokeA50"""
AbbyKinch,439,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""When you're trying to work and Alissa says, ""Let's watch a scary movie!"" Thanks, @netflix  #LiveTweetingMyPhD /119 days https://t.co/O9Xp2E792m"""
IDontHaveaSkul,96,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Time to Netflix and chill with my toaster strudel https://t.co/N4qIU3IE88"""
UncleJessy4Real,4849,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@CanvasCosplay @darkcrystal @netflix @JoAnn_Stores @SINGERCO @NetflixFilm @hensoncompany @KeystoneComiCon This is going to be pretty dang epic"""
Irrelevant_Dom,415,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""I wanted to go on a ""fast &amp; furious"" movie spree but netflix decided to take all movies except for 7 of their platform"""
AmerPerspective,283,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@thechuck_louis @netflix Loved it"""
ZEPPFAN,1189,92,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""""Woodstock"" on Netflix ,is NOT the original movie,Damn it!!!"""
beardedrogue,4454,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@dnlnwmn @mori57 @discountcompost I wish I could say that you were wrong.

To me the Netflix version of Frank is probably the best version ever shown because it forces him to grapple with his humanity rather than merely glorifying the violence..."""
PruittKristin,233,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@dogfather @netflix Finally!!!"""
jonzambrano15,42,94,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""#QB1  @Netflix probably one of my favorite shows as of right now, I watched the whole thing in 1 day. if you like football go watch it and tell me who your favorite is! Mine is Spencer rattler although others might disagree"""
pamschwetz,1654,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@mynameislars @bourjaily @ScottGrimes @linshaye i dont think i saw that one...i gotta check your imdb n see what is on netflix or amazon prime if there are any i havent seen...i know i saw lucas, steel magnolias,heavyweights,since you've been gone, ofcourse, that airplane comedy one...whatelse..."""
outbackRnB,24,90,N+,AGREEMENT,SUBJECTIVE,IRONIC,"""thank fuck."""
Frosty_2326,57,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Ah yes.... a fine selection of anime on Netflix https://t.co/MpzElzDGbZ"""
SuperMelty,182,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@weedswildflowrs @netflix Lol we stopped watching eventually but I have adapted the phrase ""fly away, my little akuma"" into everyday life somehow"""
deseankirkland1,786,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Possibly one of the most eye opening shows out."""
mlec_,18,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@awslucia Netflix https://t.co/kXZw1pI4Si"""
_ifeanyiarinze,2,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Charcoal, Graphite on paper
   My drawing of @GenevieveNnaji1 
 My online Art series #artistsofalltimes#artistsontwitter #drawingwhileblack #Netflix #art #artists #Nigeria  #Charcoal #BBC #AfricanGiant #Africa #actress #arts#artsy https://t.co/mVr9ZeLv6q"""
TheEman22,564,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@scottEweinberg I have never seen Jackie Brown and I am about to start it on Netflix"""
BayGirl1969,23,100,NONE,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Watching #MindHunter on Netflix. Wow worth the time. #BAU #Psychology"""
Ste__1992,15,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""@xxiStezzy @Stranger_Things @netflix @DeadByBHVR @NXOnNetflix @Milliestopshate @joe_keery I really want Nancy. Steve would be a bonus extra."""
TiffyLaw3,2131,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@tomellis17 binging on netflix and absolutely loving #LuciferNetflix"""
IKyoudai,10,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Kengan Ashura Anime's 2nd Part Debuts on Netflix on October 31 https://t.co/KEd13BSPiP #animenews #feedly"""
AwareOfMind320,11571,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Have you seen The Family on Netflix?"""
AndrewTheSnake,223,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""My kink is downloading episodes on Netflix while the plane is taxiing for takeoff"""
thegoldperms,238,94,NEU,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""@LindseyDoesThis @JhonenV yupppp, new invader zim movie (with original cast/directors) on netflix."""
pazaro_r,1048,98,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@SHANKO_ Seriously!! They made me to get Netflix but it's shid and I'm really mad"""
elvbabe,752,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Netflix suggestions?"""
tigercat101581,89,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@ThE_OrIgInAl129 @DomSSLAMC @xc_runner_6 @duckysn_ @nickolesn_ @fiery_tornado @NotCharisse @Sarah8970 @ruby_idk_tbh @FrickinDesign @Foxable_ @landnsrighthand @jakeesn_ @Kylrsn_ @IsaiahSN_ @LANDN @R15Cxlby @landnslefthand @Whaylan_B @NoahLikesTurtle @landonsface YES LETS ALL GET TOGETHER AND WATCH NETFLIX"""
woopsehdaizeh,873,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@antimarveI if you have netflix watch money trap its a turkish movie and its hillarious"""
BRNDNH3AT,291,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""That new Invader Zim movie on Netflix was great!!!!  Still had all the laughs and wit ! Jolly good show ! @netflix"""
ShelbyMBarlow,685,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""I just want to watch shitty Netflix horror movies and cuddle"""
Ivae_rmcf3,253,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Mi netflix"""
arthurcooperjr2,3,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""All of wall street should be terminated. Watch assualt on wall st .netflix  youll realize what bush and his chronies did to the rest of us. And that there lives should have been taken."""
KnittedKittie,1482,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""#RevokeA50 

#StopBrexit 

#BrexitShambles

#TheGreatHack   Netflix"""
SouthEndCinema,213,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Checking out the first episode of @TiffanyHaddish #TheyReady on #Netflix. https://t.co/XNHHfMr29P"""
JimRossStrategy,5017,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@krnhppr Me too but I think it might be because 1) I've already watched so much on Netflix 2) Netflix is losing content that I like."""
03maggield,234,94,P,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""This doc is fascinating and deeply disturbing"""
daani_suarez,388,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""something to watch on Netflix plsss"""
jameybash,1347,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@lyssexplnsitall Netflix !!"""
Somewhat_otaku,38,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Gonna try watching Baki on Netflix? I fucking love the manga and hear the anime is pretty solid."""
alhajeri6x,138,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Netflix is my best friend nowadays."""
basicmaliaa,0,100,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@VscoGirl10 @JacobElordi @netflix @JoeyKing tatbilb (to all the boys I've loved before)"""
gabycristina22,11,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@AltsVallejoV2 @MoyaGives @iSebbax_ @HostingHumb @SoraAlts @KazkelAlts @roxirp1 Netflix please"""
nateshorts,450,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""And now MIND HUNTER I JUST FINSHED OITNB LET ME BREATHEEE"""
ASU_SuperFan,1516,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@NYCSunDevil @netflix @ChrisKarpman Yeah, Martell is not the most likable so far."""
spearmanlew,341,100,P+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Jokoy @netflix @NetflixIsAJoke I had to send that to my pinay asawa.  We can't wait to see you in october in hotlanta."""
Otterautism,177,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Netflix is literally a dumpster fire. They post obnoxious garbage like this on youtube a month after Stranger Things season 3 went live. They only posted 1 #TheOA clip about Buck Vu. 2 years ago they only posted 3 random clips from season 1. https://t.co/CXHZmZUaaQ"""
aalooinbiryani,287,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""cousin and i watched a movie on my lappy on HER netflix and she didn't log out and i live with her but now i wont go home so is it ok if continue using her account or shud i like call her and ask permission . Awks hojaega bohut aur like konsa mana karegi mujhe"""
happyfi60239010,0,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@netflix  diagnosis is a beautiful show #diagnosis"""
inside,22004,94,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@Lons @netflix The best part of @wuassassinss is the fights. There are at least 1 or 2 really savage, bone-crunching showdowns per episode, and they're shot (by a variety of directors) in long takes. For all of the show's faults, it needed to get the martial arts right, and it did. https://t.co/LXEdCHMruV"""
JimRossStrategy,5017,98,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@BautistaBomb I'm not sure. Netflix is really good about promoting content I would like to me. The others I have to dig around to find shows that I already know I want to watch."""
moerkrum,432,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""When you realize that half of #holgaweek you're all alone because your significant other is on a business trip so it's just you and the Holga. And Netflix. https://t.co/FD6qqymyrJ"""
gregartmas,277,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""@JoeThompson_ Awwww so sorry to hear that Papa Joe, I'm sure there are plenty of good shows you could watch on Netflix to kill time"""
AintShit_CoolJ,2102,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@AyeeSymoneee Dynasty on Netflix"""
AimeePatton11,2202,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""#TheFamily on Netflix
creepy + outrageous + infuriating + fascinating = me right now https://t.co/9BVmn7B5Uw"""
FocusBoxHero,500,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""Yeah me too. Invader Zim Movie now on NETFLIX."""
lewintermusic,1297,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Watching a documentary on Netflix from @PBS about Woodstock it is amazing so far !!! #Woodstock"""
Katieisnotabot,13,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""me watching netflix"""
billymermays,36,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""oh hell yeah s5 of jane the virgin is on netflix thank god"""
Ivy182,917,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@BrianKnockin @netflix @TheLewisTan It'll take me a few days to finish it."""
PMzjrrKvugBJXqP,3642,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""netflix canada troubleshooting  openvpn max clients"""
__DianaJaneth,229,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Que bonito es crudear viendo Netflix."""
